id	source	target
8773	B496	A1247
8774	B496	A1358
8775	B496	A1526
8776	B496	A1544
8777	B496	A1603
8778	B496	A1653
8779	B496	A1677
8780	B496	A2035
8781	B496	A2148
8782	B496	C719
8783	B496	C777
8784	B496	C804
8785	B496	C807
8786	B496	C808
8787	B496	C870
8788	B496	C882
8789	B496	C887
8790	B496	C891
8791	B496	C893
8792	B497	A308
8793	B497	A359
8794	B497	A702
8795	B497	A1784
8796	B497	C422
8797	B497	C425
8798	B497	C472
8799	B498	A583
8800	B498	C1117
8801	B499	A2062
8802	B499	C1034
8803	B500	A1291
8804	B500	A1442
8805	B500	C995
8806	B500	C997
8807	B500	C1313
8808	B500	C1342
8809	B501	A809
8810	B501	A1351
8811	B501	A1352
8812	B501	C72
8813	B501	C87
8814	B501	C264
8815	B501	C272
8816	B502	A229
8817	B502	C9
8818	B502	C86
8819	B503	A829
8820	B503	A1253
8821	B503	A1375
8822	B503	A1883
8823	B503	C378
8824	B503	C757
8825	B503	C764
8826	B503	C1379
8827	B504	A576
8828	B504	A1536
8829	B504	A1602
8830	B504	A2128
8831	B504	C956
8832	B504	C958
8833	B504	C963
8834	B504	C968
8835	B504	C970
8836	B504	C976
8837	B504	C980
8838	B504	C981
8839	B504	C989
8840	B505	A181
8841	B505	A1570
8842	B505	A1962
8843	B505	C761
8844	B505	C1057
8845	B505	C1058
8846	B505	C1063
8847	B505	C1066
8848	B505	C1067
8849	B505	C1231
8850	B506	A495
8851	B506	A1674
8852	B506	C957
8853	B506	C1010
8854	B506	C1011
8855	B506	C1036
8856	B506	C1037
8857	B507	A1340
8858	B507	C286
8859	B508	A120
8860	B508	A340
8861	B508	A619
8862	B508	A721
8863	B508	A793
8864	B508	A811
8865	B508	C1402
8866	B508	C1403
8867	B508	C1407
8868	B508	C1408
8869	B508	C1410
8870	B509	A335
8871	B509	A842
8872	B509	C112
8873	B509	C113
8874	B509	C118
8875	B509	C141
8876	B509	C142
8877	B510	A28
8878	B510	A219
8879	B510	A848
8880	B510	A1128
8881	B510	A1276
8882	B510	A1436
8883	B510	C834
8884	B510	C1117
8885	B510	C1127
8886	B510	C1131
8887	B510	C1228
8888	B511	A1657
8889	B511	A1970
8890	B511	C22
8891	B511	C28
8892	B512,	A386
8893	B512,	A809
8894	B512,	A1351
8895	B512,	A1352
8896	B512,	A1353
8897	B512,	C72
8898	B512,	C87
8899	B512,	C260
8900	B512,	C264
8901	B512,	C272
8902	B512,	C424
8903	B512,	C455
8904	B512,	C469
8905	B512,	C488
8906	B512,	C493
8907	B512,	C494
8908	B512,	C517
8909	B512,	C541
8910	B512,	C547
8911	B512,	C597
8912	B512,	C701
8913	B512,	C702
8914	B512,	C711
8915	B513	A371
8916	B513	A389
8917	B513	A470
8918	B513	A1115
8919	B513	C7
8920	B513	C14
8921	B513	C15
8922	B513	C16
8923	B513	C19
8924	B513	C31
8925	B514	A988
8926	B514	C1049
8927	B514	C1072
8928	B515	A2
8929	B515	A394
8930	B515	A1384
8931	B515	A1525
8932	B515	C1446
8933	B515	C1454
8934	B516	A431
8935	B516	A1574
8936	B516	C34
8937	B516	C753
8938	B517	A299
8939	B517	A598
8940	B517	A1697
8941	B517	C497
8942	B517	C535
8943	B517	C536
8944	B517	C542
8945	B517	C546
8946	B517	C547
8947	B517	C660
8948	B518	A709
8949	B518	A972
8950	B518	A2073
8951	B518	C1117
8952	B518	C1120
8953	B518	C1145
8954	B518	C1148
8955	B518	C1149
8956	B519	A1708
8957	B519	C452
8958	B520	A599
8959	B520	C63
8960	B520	C66
8961	B520	C67
8962	B521	A169
8963	B521	A883
8964	B521	A1252
8965	B521	A1543
8966	B521	A1839
8967	B521	A1896
8968	B521	C410
8969	B521	C509
8970	B521	C816
8971	B521	C1074
8972	B521	C1319
8973	B521	C1337
8974	B522	A1037
8975	B522	C162
8976	B522	C959
8977	B522	C967
8978	B522	C1032
8979	B523	A2087
8980	B523	C613
8981	B524	A548
8982	B524	A1281
8983	B524	A1371
8984	B524	A1813
8985	B524	C1046
8986	B524	C1437
8987	B524	C1438
8988	B524	C1444
8989	B525	A242
8990	B525	C39
8991	B526	A2125
8992	B526	C316
8993	B527	A180a
8994	B527	A762a
8995	B527	C1457
8996	B528	A2046
8997	B528	C1457
8998	B529	A345
8999	B529	A442
9000	B529	A1612a
9001	B529	C45
9002	B529	C57
9003	B530	A1518
9004	B530	C13
9005	B531	A407
9006	B531	A477
9007	B531	A2135
9008	B531	C573
9009	B531	C599
9010	B531	C610
9011	B532	A894
9012	B532	C562
9013	B533	A1833
9014	B533	A1955
9015	B533	C562
9016	B533	C563
9017	B534	A147
9018	B534	C178
9019	B534	C342
9020	B534	C613
9021	B535	A1854
9022	B535	C133
9023	B536	A5
9024	B536	A907
9025	B536	A1809
9026	B536	C952
9027	B536	C1348
9028	B536	C1349
9029	B536	C1383
9030	B536	C1384
9031	B537	A264
9032	B537	C562
9033	B538	A475
9034	B538	A1776
9035	B538	A1806
9036	B538	A1920
9037	B538	A2145
9038	B538	C979
9039	B538	C1119
9040	B538	C1141
9041	B538	C1145
9042	B538	C1247
9043	B538	C1251
9044	B539	A457
9045	B539	A979
9046	B539	A1044
9047	B539	C1076
9048	B539	C1078
9049	B539	C1084
9050	B540	A214
9051	B540	A276
9052	B540	A452
9053	B540	A494
9054	B540	A513
9055	B540	A841
9056	B540	A882
9057	B540	A918
9058	B540	A1088
9059	B540	A1145
9060	B540	A1404
9061	B540	A2072
9062	B540	A2121
9063	B540	A1079
9064	B540	A1080
9065	B540	A1082
9066	B540	A1084
9067	B540	A1085
9068	B540	A1086
9069	B540	A1088
9070	B540	A1093
9071	B540	A1094
9072	B540	A1094a
9073	B540	A10961099
9074	B540	A1102
9075	B541	A90
9076	B541	C905
9077	B541	C946
9078	B542	A1230
9079	B542	A2187
9080	B542	C155
9081	B542	C733
9082	B543	A754
9083	B543	A1289
9084	B543	C57
9085	B544	A375
9086	B544	A426
9087	B544	A480
9088	B544	C660
9089	B544	C661
9090	B544	C664
9091	B544	C668
9092	B544	C671
9093	B544	C682
9094	B544	C686
9095	B544	C687
9096	B544	C694
9097	B544	C697
9098	B545	A56
9099	B545	A1036
9100	B545	A1459
9101	B545	C905
9102	B545	C933
9103	B545	C1298
9104	B546	A1582
9105	B546	C1248
9106	B547	A1064
9107	B547	C1325
9108	B548	A2149
9109	B548	C905
9110	B548	C936
9111	B548	C941
9112	B548	C1006
9113	B549	A34
9114	B549	A982
9115	B549	C1269
9116	B549	C1278
9117	B550	A74
9118	B550	A1980
9119	B550	C243
9120	B550	C244
9121	B550	C256
9122	B551	A171
9123	B551	A325
9124	B551	A360
9125	B551	A858
9126	B551	A1016
9127	B551	A1395
9128	B551	C7
9129	B551	C17
9130	B551	C22
9131	B552	A163
9132	B552	A671
9133	B552	A672
9134	B552	A729
9135	B552	A1256
9136	B552	A1310
9137	B552	A1320
9138	B552	A1493
9139	B552	A1942
9140	B552	A2158
9141	B552	C903
9142	B552	C1196
9143	B552	C1204
9144	B552	C1205
9145	B552	C1344
9146	B552	C1347
9147	B552	C1351
9148	B552	C1433
9149	B552	C1436
9150	B552	C1448
9151	B553	A744
9152	B553	C1359
9153	B554	A454
9154	B554	C1052
9155	B554	C1071
9156	B555	A540
9157	B555	C329
9158	B556	A174
9159	B556	A1113
9160	B556	C338
9161	B556	C1054
9162	B557	A378
9163	B557	A819
9164	B557	A946
9165	B557	C1126
9166	B557	C1157
9167	B557	C1163
9168	B557	C1164
9169	B557	C1289
9170	B558	A685
9171	B558	A1022
9172	B558	C575
9173	B558	C581
9174	B558	C627
9175	B558	C629
9176	B559	A115
9177	B559	A891
9178	B559	A916
9179	B559	A973
9180	B559	A1035
9181	B559	A1917
9182	B559	A2082
9183	B559	A2133
9184	B559	C1269
9185	B559	C1270
9186	B559	C1271
9187	B559	C1272
9188	B559	C1273
9189	B559	C1274
9190	B559	C1276
9191	B559	C1277
9192	B559	C1280
9193	B560	A316
9194	B560	C637
9195	B560	C638
9196	B561	A832
9197	B561	A1750
9198	B561	C191
9199	B561	C385
9200	B562	A1479
9201	B562	C334
9202	B562	C350
9203	B563	A139
9204	B563	A240
9205	B563	A505
9206	B563	A625
9207	B563	A670
9208	B563	A752
9209	B563	A1323
9210	B563	A1328
9211	B563	A1559
9212	B563	A1763
9213	B563	A2118
9214	B563	C139
9215	B563	C144
9216	B563	C207
9217	B563	C260
9218	B563	C261
9219	B563	C267
9220	B563	C393
9221	B563	C424
9222	B563	C438
9223	B563	C457
9224	B563	C655
9225	B563	C755
9226	B563	C756
9227	B563	C758
9228	B563	C759
9229	B563	C768
9230	B563	C770
9231	B563	C771
9232	B563	C786
9233	B563	C787
9234	B563	C796a
9235	B564	A846
9236	B564	A2089
9237	B564	C1337
9238	B564	C1396
9239	B565	A92
9240	B565	A504
9241	B565	A691
9242	B565	A1471
9243	B565	A1476
9244	B565	A1628
9245	B565	A1691
9246	B565	A1770
9247	B565	A2124
9248	B565	C1357
9249	B565	C1359
9250	B565	C1360
9251	B565	C13651375
9252	B566	A1329
9253	B566	C1117
9254	B567	A764
9255	B567	C1056
9256	B567	C1069
9257	B567	C1070
9258	B568	A1206
9259	B568	C1131
9260	B568	C1132
9261	B568	C1215
9262	B569	A649
9263	B569	C939
9264	B570	A278
9265	B570	A304
9266	B570	A358
9267	B570	A2186
9268	B570	C933
9269	B571	A426
9270	B571	C656
9271	B571	C659
9272	B572	A453
9273	B572	A539
9274	B572	A1096
9275	B572	C1438
9276	B572	C1440
9277	B572	C1443
9278	B573	A2005
9279	B573	A2006
9280	B573	A2007
9281	B573	C431
9282	B573	C432
9283	B573	C433
9284	B574	A419
9285	B574	C27
9286	B574	C37
9287	B574	C38
9288	B575	A1045
9289	B575	A1492
9290	B575	C729
9291	B575	C732
9292	B576	A507
9293	B576	A1108
9294	B576	A1642
9295	B576	C1117
9296	B577	A495a
9297	B577	A2015
9298	B577	C627
9299	B577	C630
9300	B578	A70
9301	B578	A225
9302	B578	A915
9303	B578	C352
9304	B578	C426
9305	B578	C473
9306	B578	C603
9307	B578	C629
9308	B578	C633
9309	B578	C635
9310	B579	A259
9311	B579	A1715
9312	B579	C1079
9313	B579	C1080
9314	B579	C1081
9315	B579	C1082
9316	B579	C1094
9317	B579	C1106
9318	B580	A290
9319	B580	A508
9320	B580	A740
9321	B580	A864
9322	B580	C919
9323	B580	C922
9324	B580	C924
9325	B580	C931
9326	B580	C960
9327	B580	C994
9328	B580	C1001
9329	B580a	A616
9330	B580a	C877
9331	B580a	C900
9332	B581	A444
9333	B581	A1221
9334	B581	A1418
9335	B581	A2132
9336	B581	C51
9337	B581	C53
9338	B581	C57
9339	B582	A72
9340	B582	A1489
9341	B582	C144
9342	B582	C486
9343	B583	A869
9344	B583	A1079
9345	B583	A1244
9346	B583	C1042
9347	B583	C1352
9348	B583	C1385
9349	B583	C1447
9350	B583	C1448
9351	B584	A950
9352	B584	A1095
9353	B584	C178
9354	B584	C378
9355	B585	A1567
9356	B585	C1462
9357	B586	A1248
9358	B586	C983
9359	B586	C984
9360	B586	C1004
9361	B587	A800
9362	B587	C1177
9363	B588	A52
9364	B588	A1004
9365	B588	A1578
9366	B588	A1695
9367	B588	A2113
9368	B588	C1283
9369	B589	A1571
9370	B589	C702
9371	B589	C977
9372	B590	A778
9373	B590	C933
9374	B591	A1142
9375	B591	A1239
9376	B591	A1717
9377	B591	C902
9378	B591	C1150
9379	B591	C1206
9380	B591	C1207
9381	B592	A47
9382	B592	A854
9383	B592	C1281
9384	B592	C1291
9385	B592	C1292
9386	B592	C1304a
9387	B593	A149
9388	B593	A1851
9389	B593	C905
9390	B593	C973
9391	B593	C987
9392	B593	C994
9393	B593	C1001
9394	B594	A1218
9395	B594	A1566
9396	B594	C1157
9397	B594	C1160
9398	B594	C1192
9399	B595	A1019
9400	B595	C1154
9401	B595	C1158
9402	B595	C1179
9403	B595	C1190
9404	B595	C1219
9405	B596	A279
9406	B596	A692
9407	B596	A741
9408	B596	A1054
9409	B596	A1058
9410	B596	A1089
9411	B596	A1406
9412	B596	A1548
9413	B596	A1729
9414	B596	A1744
9415	B596	A1785
9416	B596	A1802
9417	B596	A1893
9418	B596	C97
9419	B596	C145
9420	B596	C178
9421	B596	C188
9422	B596	C192
9423	B596	C194
9424	B596	C196
9425	B596	C199
9426	B596	C200
9427	B596	C202
9428	B596	C203
9429	B596	C208
9430	B596	C209
9431	B596	C210
9432	B596	C213
9433	B596	C216
9434	B596	C225
9435	B596	C226
9436	B596	C228
9437	B596	C433
9438	B596	C448
9439	B597	A1824
9440	B597	C34
9441	B598	A537
9442	B598	A795
9443	B598	A1232
9444	B598	A1926
9445	B598	A2188
9446	B598	C163
9447	B598	C378
9448	B598	C380
9449	B598	C384
9450	B598	C490
9451	B598	C498
9452	B598	C551
9453	B599	A1465
9454	B599	A1676
9455	B599	C1457
9456	B600	A267
9457	B600	A577
9458	B600	A1194
9459	B600	A1537
9460	B600	C1420
9461	B600	C1436
9462	B600	C1464
9463	B601	A533
9464	B601	C1030
9465	B602	A627
9466	B602	A2122
9467	B602	C328
9468	B602	C330
9469	B603	A125
9470	B603	A126
9471	B603	A797
9472	B603	A823
9473	B603	A905
9474	B603	A1356
9475	B603	A1934
9476	B603	C883
9477	B603	C1095
9478	B603	C1185
9479	B603	C1229
9480	B603	C1237
9481	B603	C1241
9482	B603	C1242
9483	B603	C1245
9484	B603	C1246
9485	B604	A173
9486	B604	A871
9487	B604	A889
9488	B604	A1181
9489	B604	A1242
9490	B604	A1836
9491	B604	A1865
9492	B604	A2043
9493	B604	C283
9494	B604	C284
9495	B604	C289
9496	B604	C293
9497	B604	C295
9498	B604	C298
9499	B604	C300
9500	B604	C331
9501	B605	A93
9502	B605	A834
9503	B605	A1106
9504	B605	A1300
9505	B605	A1474
9506	B605	C1074
9507	B605	C1165
9508	B605	C1166
9509	B605	C1167
9510	B605	C1168
9511	B605	C1171
9512	B606	A620
9513	B606	C875
9514	B607	A2024
9515	B607	C120
9516	B608	A1325
9517	B608	C279
9518	B609	A2081
9519	B609	C1011
9520	B609	C1012
9521	B609	C1018
9522	B609	C1025
9523	B609	C1027
9524	B609	C1031
9525	B610	A1366
9526	B610	C1157
9527	B611	A1290
9528	B611	C1423
9529	B612	A145
9530	B612	A779
9531	B612	A1116
9532	B612	C1157
9533	B612	C1173
9534	B612	C1183
9535	B612	C1188
9536	B613	A183
9537	B613	A210
9538	B613	A482
9539	B613	C311
9540	B613	C316
9541	B614	A117
9542	B614	A487
9543	B614	A1568
9544	B614	A1908
9545	B614	C343
9546	B614	C351
9547	B614	C357
9548	B614	C358
9549	B614	C359
9550	B614	C360
9551	B614	C367
9552	B614	C369
9553	B614	C373
9554	B614	C374
9555	B615	A182
9556	B615	A710
9557	B615	A994
9558	B615	A1448
9559	B615	A1520
9560	B615	C276
9561	B615	C304
9562	B615	C322
9563	B615	C323
9564	B615	C1008
9565	B615	C1009
9566	B615	C1013
9567	B616	A1943
9568	B616	C682
9569	B616	C1293
9570	B617	A1679
9571	B617	C800
9572	B617	C803
9573	B618	A783
9574	B618	A964
9575	B618	A1215
9576	B618	A1335
9577	B618	A1563
9578	B618	A1738
9579	B618	A1848
9580	B618	A1867
9581	B618	A1931
9582	B618	C1118
9583	B618	C1119
9584	B618	C1129
9585	B618	C1158
9586	B618	C1184
9587	B618	C1208
9588	B618	C1210
9589	B619	A872
9590	B619	A2139
9591	B619	C1117
9592	B619	C1166
9593	B619	C1171
9594	B619	C1173
9595	B619	C1183
9596	B619	C1187
9597	B620	A1562
9598	B620	A1579
9599	B620	C515
9600	B620	C543
9601	B620	C549
9602	B620	C1325
9603	B621	A1236
9604	B621	A1912
9605	B621	C185
9606	B621	C388
9607	B622	A2003
9608	B622	C1318
9609	B622	C1328
9610	B623	A305
9611	B623	A1594
9612	B623	C347
9613	B623	C355
9614	B623	C357
9615	B623	C365
9616	B623	C371
9617	B623	C377
9618	B624	A509
9619	B624	A1874
9620	B624	C1410
9621	B625	A43
9622	B625	C126
9623	B625	C128
9624	B625	C242
9625	B625	C344
9626	B626	A408
9627	B626	C94
9628	B627	A569
9629	B627	C1059
9630	B628	A1171
9631	B628	C1147
9632	B629	A687
9633	B629	C326
9634	B630	A209
9635	B630	A406
9636	B630	A420
9637	B630	C387
9638	B630	C572
9639	B630	C601
9640	B631	A703
9641	B631	A1423
9642	B631	C902
9643	B631	C1207
9644	B632	A712
9645	B632	A1012
9646	B632	A1213
9647	B632	A1633
9648	B632	A1971
9649	B632	C7
9650	B632	C22
9651	B633	A1265
9652	B633	C938
9653	B634	A418
9654	B634	A831
9655	B634	A1437
9656	B634	A1477
9657	B634	A1601
9658	B634	A2178
9659	B634	C897
9660	B634	C956
9661	B634	C976
9662	B634	C982
9663	B634	C995
9664	B634	C996
9665	B634	C997
9666	B634	C1254
9667	B635	A1015
9668	B635	A1612
9669	B635	A1864
9670	B635	C1108
9671	B635	C1117
9672	B636	A1712
9673	B636	C502
9674	B637	A398
9675	B637	A1202
9676	B637	C586
9677	B637	C587
9678	B638	A2010
9679	B638	C1299
9680	B639	A1994
9681	B639	C176
9682	B639	C282
9683	B639a	A2038a
9684	B639a	C8
9685	B640	A315
9686	B640	A1630
9687	B640	C1120
9688	B640	C1131
9689	B641	A280
9690	B641	A1122
9691	B641	A2099
9692	B641	C905
9693	B641	C913
9694	B641	C936
9695	B642	A586
9696	B642	A957
9697	B642	A1038
9698	B642	A1260
9699	B642	A1367
9700	B642	A1818
9701	B642	C1084
9702	B642	C1096
9703	B642	C1108
9704	B642	C1112
9705	B642	C1131
9706	B642	C1215
9707	B643	A7
9708	B643	C215
9709	B645	A119
9710	B645	A663
9711	B645	A1604
9712	B645	C528
9713	B645	C558
9714	B645	C660
9715	B645	C1279
9716	B646	A79
9717	B646	A263
9718	B646	A463
9719	B646	A489
9720	B646	A496
9721	B646	A755
9722	B646	A899
9723	B646	A913
9724	B646	A927
9725	B646	A952
9726	B646	A1055
9727	B646	A1204
9728	B646	A1324
9729	B646	A1684
9730	B646	A1689
9731	B646	A1746
9732	B646	A1917
9733	B646	A2091
9734	B646	A2120
9735	B646	C178
9736	B646	C179
9737	B646	C192
9738	B646	C193
9739	B646	C194
9740	B646	C195
9741	B646	C197
9742	B646	C200
9743	B646	C201
9744	B646	C202
9745	B646	C213
9746	B646	C217
9747	B646	C219
9748	B646	C223
9749	B646	C226
9750	B646	C227
9751	B646	C230
9752	B646	C234
9753	B646	C235
9754	B646	C288
9755	B646	C327
9756	B646	C333
9757	B646	C342
9758	B646	C387
9759	B646	C401
9760	B646	C456
9761	B646	C678
9762	B646	C686
9763	B646	C695
9764	B647	A261
9765	B647	A1133
9766	B647	A1969
9767	B647	C813
9768	B647	C818
9769	B647	C831
9770	B647	C869
9771	B648	A1607
9772	B648	C971
9773	B649	A394a
9774	B649	A1571
9775	B649	C56
9776	B649	C977
9777	B650	A10
9778	B650	C72
9779	B651	A1387
9780	B651	C1029
9781	B652	A361
9782	B652	C891
9783	B652	C1258
9784	B653	A844
9785	B653	A1482
9786	B653	C45
9787	B653	C53
9788	B654	A1991
9789	B654	C508
9790	B655	A2064
9791	B655	C444
9792	B655	C568
9793	B655	C617
9794	B655	C620
9795	B655	C624
9796	B656	A412
9797	B656	C343
9798	B656	C354
9799	B656	C372
9800	B657	A466
9801	B657	A861
9802	B657	A1075
9803	B657	C302
9804	B657	C318
9805	B657	C319
9806	B657	C320
9807	B657	C1256
9808	B658	A316
9809	B658	C420
9810	B659	A1719
9811	B659	C1285
9812	B660	A2059
9813	B660	C1034
9814	B661	A656
9815	B661	A1794
9816	B661	A2020
9817	B661	C1286
9818	B661	C1298
9819	B661	C1303
9820	B662	A188
9821	B662	C1330
9822	B663	A17
9823	B663	A624
9824	B663	A646
9825	B663	A648
9826	B663	A1119
9827	B663	A1323
9828	B663	A1460
9829	B663	A1681
9830	B663	A1840
9831	B663	A1841
9832	B663	A2012
9833	B663	C96
9834	B663	C98
9835	B663	C99
9836	B663	C122
9837	B663	C126
9838	B663	C127
9839	B663	C128
9840	B663	C129
9841	B663	C131
9842	B663	C142
9843	B663	C148
9844	B663	C170
9845	B663	C503
9846	B663	C778
9847	B664	A1103
9848	B664	C50
9849	B664	C51
9850	B664	C53
9851	B665	A384
9852	B665	A1228
9853	B665	A1532
9854	B665	C1084
9855	B665	C1088
9856	B665	C1096
9857	B666	A499
9858	B666	A1531
9859	B666	C28
9860	B666	C36
9861	B667	A493
9862	B667	C479
9863	B667	C521
9864	B668	A416
9865	B668	A2021
9866	B668	C94
9867	B668	C385
9868	B668	C397
9869	B669	A553
9870	B669	A914
9871	B669	C100
9872	B669	C217
9873	B670	A1632
9874	B670	A2122
9875	B670	C160
9876	B670	C176
9877	B671	A985
9878	B671	A1056
9879	B671	A1336
9880	B671	A1341
9881	B671	C821
9882	B671	C822
9883	B671	C905
9884	B671	C911
9885	B671	C920
9886	B671	C921
9887	B671	C925
9888	B672	A1198
9889	B672	A1411
9890	B672	C873
9891	B672	C877
9892	B673	A367
9893	B673	A665
9894	B673	C774
9895	B673	C809
9896	B673	C816
9897	B673	C817
9898	B673	C822
9899	B674	A102
9900	B674	A983
9901	B674	C1108
9902	B674	C1145
9903	B675	A1815
9904	B675	C55
9905	B675a	A358
9906	B675a	C943
9907	B676	A23
9908	B676	A254
9909	B676	A865
9910	B676	A867
9911	B676	A879
9912	B676	A1763
9913	B676	A1935
9914	B676	A1968
9915	B676	A2029
9916	B676	A2157
9917	B676	C387
9918	B676	C419
9919	B676	C461
9920	B676	C477594
9921	B676	C616
9922	B676	C618
9923	B676	C624
9924	B676	C674
9925	B676	C796a
9926	B677	A684
9927	B677	C566
9928	B678	A1985
9929	B678	C682
9930	B679	A1751
9931	B679	C65
9932	B679	C67
9933	B679	C68
9934	B679	C69
9935	B680	A1062
9936	B680	A1282
9937	B680	A1988
9938	B680	C29
9939	B680	C905
9940	B680	C933
9941	B681	A1837
9942	B681	C125
9943	B682	A356
9944	B682	A541
9945	B682	A593
9946	B682	A1664
9947	B682	A2048
9948	B682	A2051
9949	B682	C45
9950	B682	C46
9951	B682	C48
9952	B682	C49
9953	B682	C57
9954	B683	A678
9955	B683	A802
9956	B683	A1139
9957	B683	A1633
9958	B683	A1990
9959	B683	C2
9960	B683	C3
9961	B683	C4
9962	B683	C7
9963	B683	C12
9964	B684	A1408
9965	B684	C1230
9966	B684	C1232
9967	B684	C1233
9968	B684	C1234
9969	B684	C1235
9970	B684	C1237
9971	B684	C1239
9972	B684	C1240
9973	B684	C1242
9974	B684	C1245
9975	B685	A231
9976	B685	C152
9977	B686	A1778
9978	B686	C422
9979	B686	C425
9980	B687	A534
9981	B687	A1114
9982	B687	C562
9983	B688	A296
9984	B688	A1336
9985	B688	A1625
9986	B688	C139
9987	B688	C152
9988	B688	C159
9989	B689	A97
9990	B689	A1070
9991	B689	A1339
9992	B689	C418
9993	B689	C448
9994	B689	C684
9995	B689	C744
9996	B690	A960
9997	B690	A1355
9998	B690	A1654
9999	B690	A2105
10000	B690	C933
10001	B690	C952
10002	B690	C1384
10003	B691	A1927
10004	B691	C1157
10005	B692	A191
10006	B692	A313
10007	B692	A722
10008	B692	A1821
10009	B692	A1846
10010	B692	C177
10011	B692	C267
10012	B692	C270
10013	B692	C273
10014	B692	C718
10015	B692	C920
10016	B693	A1904
10017	B693	C1334
10018	B694	A185
10019	B694	C445
10020	B695	A690
10021	B695	A910
10022	B695	A1138
10023	B695	A1361
10024	B695	A1491
10025	B695	A1494
10026	B695	A2009
10027	B695	C1111
10028	B695	C1116
10029	B695	C1144
10030	B695	C1146
10031	B695	C1147
10032	B695	C1151
10033	B695	C1209
10034	B695	C1224
10035	B696	A606
10036	B696	A628
10037	B696	A1400
10038	B696	C105
10039	B696	C121
10040	B696	C124
10041	B696	C186
10042	B696	C364
10043	B696	C388
10044	B696	C391
10045	B696	C471
10046	B697	A1148
10047	B697	C1074
10048	B698	A589
10049	B698	A1121
10050	B698	A2181
10051	B698	C178
10052	B698	C183
10053	B698	C200
10054	B699	A35
10055	B699	A223
10056	B699	A323
10057	B699	A602
10058	B699	A724
10059	B699	A828
10060	B699	A1227
10061	B699	A1555
10062	B699	A1641
10063	B699	A1680
10064	B699	A1702
10065	B699	A1853
10066	B699	C11171209
10067	B699	C1219
10068	B700	A436
10069	B700	A1193
10070	B700	C430
10071	B700	C608
10072	B701	A9
10073	B701	A38
10074	B701	A694
10075	B701	A772
10076	B701	A840
10077	B701	A958
10078	B701	A1132
10079	B701	A1772
10080	B701	A1781
10081	B701	A1945
10082	B701	A2110
10083	B701	C1155
10084	B701	C1157
10085	B701	C13871393
10086	B701	C1401
10087	B701	C1407
10088	B701	C1408
10089	B701	C1410
10090	B701	C1412
10091	B701	C1416
10092	B701	C1419
10093	B701a	A231a
10094	B701a	A989a
10095	B701a	C180
10096	B701a	C202a
10097	B702	A700
10098	B702	A1341
10099	B702	C653
10100	B702	C978
10101	B702	C986
10102	B702	C1007
10103	B703	A1068
10104	B703	A1157
10105	B703	C501
10106	B703	C515
10107	B703	C1311
10108	B703	C1325
10109	B703	C1346
10110	B704	A2120
10111	B704	C100
10112	B704	C394
10113	B704	C435
10114	B705	A43
10115	B705	C94
10116	B705	C124
10117	B705	C378
10118	B706	A1197
10119	B706	A1823
10120	B706	A1829
10121	B706	A2076
10122	B706	C81
10123	B706	C905
10124	B706	C915
10125	B706	C917
10126	B706	C933
10127	B706	C934
10128	B706	C994
10129	B706	C1001
10130	B706	C1003
10131	B706	C1006
10132	B707	A501
10133	B707	A1001
10134	B707	A1102
10135	B707	A1834
10136	B707	C543
10137	B707	C549
10138	B707	C557
10139	B707	C558
10140	B707	C559
10141	B707	C560
10142	B707	C561
10143	B707	C1288
10144	B708	A135
10145	B708	A1179
10146	B708	C136
10147	B708	C1116
10148	B708	C1145
10149	B709	A584
10150	B709	C565
10151	B709	C627
10152	B710	A1136
10153	B710	C1095
10154	B711	A1574
10155	B711	C638
10156	B712	A155
10157	B712	A422
10158	B712	A1348
10159	B712	A1649
10160	B712	C1206
10161	B713	A1196
10162	B713	C801
10163	B713	C1290
10164	B713	C1389
10165	B714	A363
10166	B714	A1162
10167	B714	A1787
10168	B714	C9
10169	B714	C71
10170	B714	C926
10171	B714	C964
10172	B714	C973
10173	B715	A923
10174	B715	A2131
10175	B715	C912
10176	B716	A1389
10177	B716	C209
10178	B717	A255
10179	B717	A975
10180	B717	A1635
10181	B717	C22
10182	B717	C28
10183	B717	C39
10184	B717	C41
10185	B718	A498
10186	B718	A812
10187	B718	A2170
10188	B718	C1247
10189	B718	C1252
10190	B719	A103
10191	B719	C562
10192	B719	C563
10193	B719a	A2183a
10194	B719a	C130
10195	B719a	C1261
10196	B720	A2173
10197	B720	C1359
10198	B721	A1936
10199	B721	C1115
10200	B722	A1866
10201	B722	C27
10202	B723	A940
10203	B723	C422
10204	B723	C425
10205	B724	A1926
10206	B724	A2014
10207	B724	C775
10208	B724	C1302
10209	B725	A497
10210	B725	C57
10211	B726	A95
10212	B726	A365
10213	B726	A366
10214	B726	A423
10215	B726	A832
10216	B726	A1066
10217	B726	A1117
10218	B726	A1483
10219	B726	A1627
10220	B726	A2066
10221	B726	C178
10222	B726	C179
10223	B726	C181
10224	B726	C187
10225	B726	C200
10226	B726	C209
10227	B726	C211
10228	B726	C213
10229	B726	C219
10230	B726	C222
10231	B726	C223
10232	B727	A1090
10233	B727	A1440
10234	B727	C354
10235	B727	C429
10236	B728	A276
10237	B728	A803
10238	B728	A804
10239	B728	A1306
10240	B728	A1364
10241	B728	C905
10242	B729	A462
10243	B729	A2069
10244	B729	C168
10245	B729	C479
10246	B729	C490
10247	B729	C491
10248	B729	C492
10249	B729	C522
