id	source	target
7360	B777	A1373
7361	B777	A1759
7362	B777	A2086
7363	B777	C607
7364	B777	C611
7365	B777	C612
7366	B777	C869
7367	B777	C999a
7368	B778	A1083
7369	B778	A1724
7370	B778	C934
7371	B779	A1210
7372	B779	C1183
7373	B780	A83
7374	B780	A409
7375	B780	A924
7376	B780	A959
7377	B780	A1104
7378	B780	A2197
7379	B780	C833
7380	B780	C1333
7381	B780	C1335
7382	B780	C1452
7383	B780	C1464
7384	B781	A13
7385	B781	C1329
7386	B782	A819
7387	B782	A985
7388	B782	A990
7389	B782	A1456
7390	B782	A1461
7391	B782	A1626
7392	B782	A1933
7393	B782	A2080
7394	B782	C88
7395	B782	C98
7396	B782	C119
7397	B782	C473
7398	B782	C496
7399	B782	C519
7400	B782	C776
7401	B782	C796a
7402	B782	C817
7403	B782	C819
7404	B782	C1464
7405	B551	A171
7406	B551	A325
7407	B551	A360
7408	B551	A858
7409	B551	A1016
7410	B551	A1395
7411	B551	C7
7412	B551	C17
7413	B551	C22
7414	B552	A163
7415	B552	A671
7416	B552	A672
7417	B552	A729
7418	B552	A1256
7419	B552	A1310
7420	B552	A1320
7421	B552	A1493
7422	B552	A1942
7423	B552	A2158
7424	B552	C903
7425	B552	C1196
7426	B552	C1204
7427	B552	C1205
7428	B552	C1344
7429	B552	C1347
7430	B552	C1351
7431	B552	C1433
7432	B552	C1436
7433	B552	C1448
7434	B553	A744
7435	B553	C1359
7436	B554	A454
7437	B554	C1052
7438	B554	C1071
7439	B555	A540
7440	B555	C329
7441	B556	A174
7442	B556	A1113
7443	B556	C338
7444	B556	C1054
7445	B557	A378
7446	B557	A819
7447	B557	A946
7448	B557	C1126
7449	B557	C1157
7450	B557	C1163
7451	B557	C1164
7452	B557	C1289
7453	B558	A685
7454	B558	A1022
7455	B558	C575
7456	B558	C581
7457	B558	C627
7458	B558	C629
7459	B559	A115
7460	B559	A891
7461	B559	A916
7462	B559	A973
7463	B559	A1035
7464	B559	A1917
7465	B559	A2082
7466	B559	A2133
7467	B559	C1269
7468	B559	C1270
7469	B559	C1271
7470	B559	C1272
7471	B559	C1273
7472	B559	C1274
7473	B559	C1276
7474	B559	C1277
7475	B559	C1280
7476	B560	A316
7477	B560	C637
7478	B560	C638
7479	B561	A832
7480	B561	A1750
7481	B561	C191
7482	B561	C385
7483	B562	A1479
7484	B562	C334
7485	B562	C350
7486	B563	A139
7487	B563	A240
7488	B563	A505
7489	B563	A625
7490	B563	A670
7491	B563	A752
7492	B563	A1323
7493	B563	A1328
7494	B563	A1559
7495	B563	A1763
7496	B563	A2118
7497	B563	C139
7498	B563	C144
7499	B563	C207
7500	B563	C260
7501	B563	C261
7502	B563	C267
7503	B563	C393
7504	B563	C424
7505	B563	C438
7506	B563	C457
7507	B563	C655
7508	B563	C755
7509	B563	C756
7510	B563	C758
7511	B563	C759
7512	B563	C768
7513	B563	C770
7514	B563	C771
7515	B563	C786
7516	B563	C787
7517	B563	C796a
7518	B564	A846
7519	B564	A2089
7520	B564	C1337
7521	B564	C1396
7522	B565	A92
7523	B565	A504
7524	B565	A691
7525	B565	A1471
7526	B565	A1476
7527	B565	A1628
7528	B565	A1691
7529	B565	A1770
7530	B565	A2124
7531	B565	C1357
7532	B565	C1359
7533	B565	C1360
7534	B565	C13651375
7535	B566	A1329
7536	B566	C1117
7537	B567	A764
7538	B567	C1056
7539	B567	C1069
7540	B567	C1070
7541	B568	A1206
7542	B568	C1131
7543	B568	C1132
7544	B568	C1215
7545	B569	A649
7546	B569	C939
7547	B570	A278
7548	B570	A304
7549	B570	A358
7550	B570	A2186
7551	B570	C933
7552	B571	A426
7553	B571	C656
7554	B571	C659
7555	B572	A453
7556	B572	A539
7557	B572	A1096
7558	B572	C1438
7559	B572	C1440
7560	B572	C1443
7561	B573	A2005
7562	B573	A2006
7563	B573	A2007
7564	B573	C431
7565	B573	C432
7566	B573	C433
7567	B574	A419
7568	B574	C27
7569	B574	C37
7570	B574	C38
7571	B575	A1045
7572	B575	A1492
7573	B575	C729
7574	B575	C732
7575	B576	A507
7576	B576	A1108
7577	B576	A1642
7578	B576	C1117
7579	B577	A495a
7580	B577	A2015
7581	B577	C627
7582	B577	C630
7583	B578	A70
7584	B578	A225
7585	B578	A915
7586	B578	C352
7587	B578	C426
7588	B578	C473
7589	B578	C603
7590	B578	C629
7591	B578	C633
7592	B578	C635
7593	B579	A259
7594	B579	A1715
7595	B579	C1079
7596	B579	C1080
7597	B579	C1081
7598	B579	C1082
7599	B579	C1094
7600	B579	C1106
7601	A1255	B799
7602	A1255	C1111
7603	A1256	B552
7604	A1256	C1344
7605	A1256	C1347
7606	A1257	B473
7607	A1257	C124
7608	A1258	B13
7609	A1258	C32
7610	A1259	B743
7611	A1259	C1108
7612	A1259	C1109
7613	A1260	B642
7614	A1260	C1084
7615	A1261	B268
7616	A1261	C114
7617	A1261	C118
7618	A1261a	B376
7619	A1261a	C278
7620	A1262	B421
7621	A1262	C1247
7622	A1263	B419
7623	A1263	C238
7624	A1263	C240
7625	A1264	B416
7626	A1264	C582
7627	A1264	C604
7628	A1264	C643
7629	A1264	C650
7630	A1265	B633
7631	A1265	C938
7632	A1266	B783
7633	A1266	C1084
7634	A1267	B436
7635	A1267	C865
7636	A1268	B790
7637	A1268	C1120
7638	A1269	B812
7639	A1269	C1348
7640	A1270	B484
7641	A1270	C266
7642	A1271	B457
7643	A1271	C1068
7644	A1272	B196
7645	A1272	C1452
7646	A1273	B471
7647	A1273	C1458
7648	A1274	B364
7649	A1274	C878
7650	A1275	B188
7651	A1275	C301
7652	A1275	B231
7653	A1275	C703
7654	A1276	B510
7655	A1276	C1131
7656	A1277	B169
7657	A1277	C905
7658	A1278	B477
7659	A1278	C1463
7660	A1279	B197
7661	A1279	C539
7662	A1280	B155
7663	A1280	C563
7664	A1281	B524
7665	A1281	C1046
7666	A1282	B680
7667	A1282	C905
7668	A1282	C933
7669	A1283	B309
7670	A1283	C22
7671	A1284	B341
7672	A1284	C1084
7673	A1285	B427
7674	A1285	C302
7675	A1286	B761
7676	A1286	C1131
7677	A1286	C1132
7678	A1286	C1215
7679	A1287	B167
7680	A1287	C57
7681	A1288	B197
7682	A1288	C554
7683	A1289	B543
7684	A1289	C57
7685	A1290	B611
7686	A1290	C1423
7687	A1291	B500
7688	A1291	C1313
7689	A1292	B255
7690	A1292	C1282
7691	A1293	B47
7692	A1293	C665
7693	A1294	B380
7694	A1294	C312
7695	A1294	C316
7696	A1294	B793
7697	A1294	C725
7698	A1295	B163
7699	A1295	C31
7700	A1296	B334
7701	A1296	C996
7702	A1297	B424
7703	A1297	C810
7704	A1298	B760
7705	A1298	C905
7706	A1299	B37
7707	A1299	C933
7708	A1300	B605
7709	A1300	C1165
7710	A1301	B309
7711	A1301	C28
7712	B197	A302
7713	B197	A334
7714	B197	A393
7715	B197	A399
7716	B197	A428
7717	B197	A445
7718	B197	A455
7719	B197	A597
7720	B197	A615
7721	B197	A617
7722	B197	A621
7723	B197	A640
7724	B197	A661
7725	B197	A756
7726	B197	A898
7727	B197	A9041279
7728	B197	A1288
7729	B197	A1598
7730	B197	A1617
7731	B197	A1754
7732	B197	A1925
7733	B197	A1941
7734	B197	A2026
7735	B197	A2111
7736	B197	A2154
7737	B197	A2183
7738	B197	C404
7739	B197	C409
7740	B197	C438
7741	B197	C482
7742	B197	C483
7743	B197	C489
7744	B197	C505
7745	B197	C518
7746	B197	C520
7747	B197	C527
7748	B197	C532
7749	B197	C533
7750	B197	C534
7751	B197	C535
7752	B197	C537
7753	B197	C538
7754	B197	C539
7755	B197	C541
7756	B197	C543
7757	B197	C548
7758	B197	C550
7759	B197	C552
7760	B197	C554
7761	B197	C769
7762	B197	C1287
7763	B197	C1295
7764	B198	A613
7765	B198	C1117
7766	B198	C1131
7767	B198	C1135
7768	B199	A896
7769	B199	C1153
7770	B200	A2180
7771	B200	C1143
7772	B201	A792
7773	B201	A1997
7774	B201	C430
7775	B201	C435
7776	B202	A1458
7777	B202	C1084
7778	B203	A1
7779	B203	A1351
7780	B203	C576
7781	B203	C602
7782	B204	A633
7783	B204	C1052
7784	B204	C1056
7785	B204	C1069
7786	B204	C1070
7787	B204	C1071
7788	B205	A79
7789	B205	A331
7790	B205	A1573
7791	B205	A1692
7792	B205	C178
7793	B205	C205
7794	B205	C219
7795	B205	C342
7796	B206	A293
7797	B206	C1032
7798	B207	A129
7799	B207	A1251
7800	B207	A1547
7801	B207	C1157
7802	B207	C1169
7803	B207	C1186
7804	B208	A1040
7805	B208	C858
7806	B208	C860
7807	B208	C862
7808	B209	A1391
7809	B209	A1777
7810	B209	C378
7811	B209	C382
7812	B209	C390
7813	B209	C396
7814	B209	C399
7815	B209	C400
7816	B209	C412
7817	B210	A1243
7818	B210	C1015
7819	B210	C1030
7820	B211	A61
7821	B211	A860
7822	B211	A1527
7823	B211	A1723
7824	B211	C1115
7825	B211	C1118
7826	B211	C1158
7827	B211	C1179
7828	B211	C1183
7829	B212	A151
7830	B212	A301
7831	B212	C746
7832	B212	C809
7833	B212	C978
7834	B213	A1902
7835	B213	C59
7836	B213	C69
7837	B213	C80
7838	B213	C82
7839	B213	C83
7840	B213	C823
7841	B213	C994
7842	B213	C1001
7843	B214	A189
7844	B214	A244
7845	B214	A909
7846	B214	A1639
7847	B214	C577
7848	B214	C621
7849	B214	C781
7850	B214	C984
7851	B214	C995
7852	B215	A114
7853	B215	A164
7854	B215	C574
7855	B215	C580
7856	B215	C623
7857	B216	A251
7858	B216	A253
7859	B216	C132
7860	B216	C241
7861	B217	A1511
7862	B217	C1079
7863	B217	C1080
7864	B218	A535
7865	B218	A1981
7866	B218	C1177
7867	B219	A1330
7868	B219	A1730
7869	B219	A1801
7870	B219	A1811
7871	B219	C285
7872	B219	C297
7873	B219	C299
7874	B219	C809
7875	B219	C928
7876	B220	A317
7877	B220	C628
7878	B221	A897
7879	B221	A1126
7880	B221	C1084
7881	B221	C1138
7882	B222	A387
7883	B222	A1182
7884	B222	A1872
7885	B222	C845
7886	B222	C853
7887	B222	C861
7888	B222	C864
7889	B223	A1189
7890	B223	C1206
7891	B224	A1460
7892	B224	A1884
7893	B224	C108
7894	B224	C118
7895	B225	A1581
7896	B225	C436
7897	B225	C437
7898	B226	A62
7899	B226	A63
7900	B226	A86
7901	B226	A120
7902	B226	A1760
7903	B226	C569
7904	B226	C570
7905	B226	C600
7906	B226	C601
7907	B226	C627
7908	B226	C629
7909	B226	C780
7910	B226	C781
7911	B226	C784
7912	A1166	B783
7913	A1166	C1096
7914	A1166	C1097
7915	A1167	B749
7916	A1167	C1343
7917	A1167	C1345
7918	A1168	B495
7919	A1168	C1359
7920	A1168	C1360
7921	A1169	B351
7922	A1169	C1439
7923	A1170	B841
7924	A1170	C1111
7925	A1171	B628
7926	A1171	C1147
7927	A1172	B69
7928	A1172	C1168
7929	A1173	B408
7930	A1173	C1250
7931	A1174	B469
7932	A1174	C283
7933	A1175	B94
7934	A1175	C1365
7935	A1176	B749
7936	A1176	C1159
7937	A1177	B129
7938	A1177	B260a
7939	A1177	C22
7940	A1178	B23
7941	A1178	C418
7942	A1179	B708
7943	A1179	C136
7944	A1179	C1145
7945	A1180	B488
7946	A1180	C842
7947	A1180	C857
7948	A1181	B604
7949	A1181	C295
7950	A1182	B222
7951	A1182	C845
7952	A1182	C853
7953	A1183	B237
7954	A1183	C1005
7955	A1184	B436
7956	A1184	C852
7957	A1185	B483
7958	A1185	C188
7959	A1185	C402a
7960	A1186	B493
7961	A1186	C562
7962	A1188	B447
7963	A1188	C1461
7964	A1189	B223
7965	A1189	C1206
7966	A1190	B828
7967	A1190	C1129
7968	A1191	B226
7969	A1191	C601
7970	A1192	B803
7971	A1192	C1162
7972	A1192	C1163
7973	A1192	C1164
7974	A1192	C1166
7975	A1193	B700
7976	A1193	C430
7977	A1194	B600
7978	A1194	C1464
7979	A1195	B446
7980	A1195	C1463
7981	A1196	B713
7982	A1196	C801
7983	A1196	C1290
7984	A1196	C1389
7985	A1197	B706
7986	A1197	C81
7987	A1197	C1003
7988	A1197	C1006
7989	A1198	B672
7990	A1198	C873
7991	A1199	B227
7992	A1199	C1133
7993	A1200	B473
7994	A1200	C525
7995	A1201	B749
7996	A1201	C1157
7997	A1202	B490
7998	A1202	B637
7999	A1202	B791
8000	A1202	C586
8001	A1203	B160
8002	A1203	C885
8003	A1204	B646
8004	A1204	C200
8005	A1204	C202
8006	A1205	B328
8007	A1205	C182
8008	A1205	C200
8009	A1206	B568
8010	A1206	C1131
8011	A1206	C1132
8012	A1206	C1215
8013	A1207	B734
8014	A1207	C378
8015	A1207	C686
8016	A1209	B77
8017	A1209	C1128
8018	A1209	C1198
8019	B71	A976
8020	B71	C1312
8021	B71	C1320
8022	B72	A1120
8023	B72	C340
8024	B73	A235
8025	B73	A1700
8026	B73	A2115
8027	B73	C45
8028	B73	C51
8029	B73	C53
8030	B73	C57
8031	B74	A253
8032	B74	C241
8033	B75	A2053
8034	B75	C735
8035	B76	A58
8036	B76	A1006
8037	B76	A1154
8038	B76	A1309
8039	B76	A1316
8040	B76	A2033
8041	B76	A2055
8042	B76	A1389
8043	B76	A1390
8044	B76	A1421
8045	B76	A1422
8046	B76	A1426
8047	B76	A1430
8048	B76	A1430a
8049	B76	A1432
8050	B76	A1435
8051	B76	C1044
8052	B77	A1209
8053	B77	C1128
8054	B77	C1198
8055	B78	A101
8056	B78	A515
8057	B78	C1119
8058	B78	C1247
8059	B79	A1322
8060	B79	C1038
8061	B80	A1238
8062	B80	C956
8063	B80	C976
8064	B81	A816
8065	B81	A1035
8066	B81	A1932
8067	B81	C1020
8068	B81	C1022
8069	B81	C1364
8070	B81	C1368
8071	B82	A1661
8072	B82	C562
8073	B82	C563
8074	B83	A348
8075	B83	A451
8076	B83	A525
8077	B83	A1542
8078	B83	A1819
8079	B83	C782
8080	B83	C799
8081	B83	C1172
8082	B83	C1302
8083	B83	C1389
8084	B83	C1408
8085	B85	A1377
8086	B85	C1288
8087	B86	A327
8088	B86	C900
8089	B87	A274
8090	B87	A953
8091	B87	A1919
8092	B87	C22
8093	B87	C1455
8094	B87	C1458
8095	B89	A128
8096	B89	A213
8097	B89	A318
8098	B89	A984
8099	B89	A1087
8100	B89	A2175
8101	B89	C1088
8102	B89	C1099
8103	B89	C1103
8104	B89	C1104
8105	B89	C1117
8106	B89	C1145
8107	B89	C1212
8108	B89	C1219
8109	B89	C1247
8110	B90	A876
8111	B90	C147
8112	B91	A2058
8113	B91	C1034
8114	B92	A484
8115	B92	C1215
8116	B93	A798
8117	B93	A888
8118	B93	A1027
8119	B93	A1378
8120	B93	A1688
8121	B93	C1108
8122	B93	C1117
8123	B93	C1173
8124	B93	C1187
8125	B94	A1175
8126	B94	A1439
8127	B94	C1319
8128	B94	C1365
8129	B95	A211
8130	B95	A216
8131	B95	A917
8132	B95	A926
8133	B95	A1583
8134	B95	A1918
8135	B95	A2104
8136	B95	C1114
8137	B95	C1115
8138	B95	C1117
8139	B95	C1119
8140	B95	C1120
8141	B95	C1126
8142	B95	C1129
8143	B95	C1146
8144	B95	C1243
8145	B95	C1244
8146	B96	A2060
8147	B96	C1034
8148	B97	A614
8149	B97	A1847
8150	B97	C65
8151	B97	C89
8152	B97	C91
8153	B98	A1363
8154	B98	A1819
8155	B98	C427
8156	B98	C794
8157	B99	A14
8158	B99	A440
8159	B99	A456
8160	B99	A623
8161	B99	C112
8162	B99	C140
8163	B99	C414
8164	B99	C755
8165	B100	A1516
8166	B100	C1043
8167	B101	A1914
8168	B101	C1192
8169	B102	A1975
8170	B102	C722
8171	B102	C723
8172	B102	C724
8173	B103,	A601
8174	B103,	A969
8175	B103,	A1071
8176	B103,	A1321
8177	B103,	A2124
8178	B103,	A2146
8179	B103,	A2162
8180	B103,	C1357
8181	B103,	C1358
8182	B103,	C1360
8183	B103,	C1365
8184	B103,	C1366
8185	B104	A1159
8186	B104	A1425
8187	B104	A1986
8188	B104	C1393
8189	B104	C1394
8190	B104	C1410
8191	B105	A131
8192	B105	C103
8193	B105	C111
8194	B105	C378
8195	B841	A87
8196	B841	A395
8197	B841	A733
8198	B841	A753
8199	B841	A873
8200	B841	A1025
8201	B841	A1127
8202	B841	A1170
8203	B841	A1225
8204	B841	A1484
8205	B841	A1726
8206	B841	A2038
8207	B841	C1111
8208	B841	C1119
8209	B841	C1120
8210	B841	C1121
8211	B841	C1122
8212	B841	C1125
8213	B841	C1126
8214	B841	C1129
8215	B841	C1135
8216	B841	C1147
8217	B842	A881
8218	B842	C1084
8219	B843	A124
8220	B843	A543
8221	B843	A618
8222	B843	A631
8223	B843	A927
8224	B843	A1721
8225	B843	A2082
8226	B843	C682
8227	B843	C686
8228	B843	C694
8229	B843	C698
8230	B844	A435
8231	B844	A1953
8232	B844	C473
8233	B844	C592
8234	B845	A1042
8235	B845	C1040
8236	B846	A1755
8237	B846	C1204
8238	B847	A1538
8239	B847	C805
8240	B848	A822
8241	B848	A1010
8242	B848	A1765
8243	B848	C1084
8244	B848	C1096
8245	B848	C1149
8246	B849	A401
8247	B849	A443
8248	B849	A1158
8249	B849	A1398
8250	B849	C1087
8251	B849	C1233
8252	B849	C1241
8253	B849	C1245
8254	A46	B357
8255	A46	C933
8256	A47	B592
8257	A47	C1291
8258	A48	B475
8259	A48	C847
8260	A48	C850
8261	A48	C855
8262	A49	B158
8263	A49	C133135
8264	A50	B475
8265	A50	C848
8266	A50	C864
8267	A50	C870
8268	A51	B319
8269	A51	C562
8270	A52	B48
8271	A52	B588
8272	A52	C1283
8273	A53	B473
8274	A53	C162
8275	A54	B743
8276	A54	C1048
8277	A55	B784
8278	A55	C1120
8279	A56	B545
8280	A56	C905
8281	A57	B148
8282	A57	C736
8283	A58	B76
8284	A58	C1044
8285	A58	C1430a
8286	A59	B807
8287	A59	C930
8288	A60	B783
8289	A60	C1257a
8290	A61	B211
8291	A61	C1115
8292	A62	B226
8293	A62	C569
8294	A63	B226
8295	A63	C784
8296	A64	B426
8297	A64	C1084
8298	A64a	B112
8299	A64a	C1095
8300	A65	B106
8301	A65	C65
8302	A65	C68
8303	A65a	B377
8304	A65a	C1458
8305	A66	B164
8306	A66	C396
8307	A66	B745
8308	A66	C331
8309	A67	B354
8310	A67	C30
8311	A68	B426
8312	A68	C1090
8313	A68	C1093
8314	A69	B309
8315	A69	C44
8316	A70	B26
8317	A70	C472
8318	A70	B345
8319	A70	C790
8320	A70	B578
8321	A70	C352
8322	A70	C426
8323	A70	C473
8324	A71	B267
8325	A71	C7
8326	A72	B582
8327	A72	C144
8328	A73	B473
8329	A73	C760
8330	A74	B550
8331	A74	C256
8332	A76	B389
8333	A76	C625
8334	A77	B371
8335	A77	C1463
8336	A78	B196
8337	A78	C1446
8338	A79	B205
8339	A79	C219
8340	A79	B646
8341	A79	C193
8342	A79	C194195
8343	A80	B741
8344	A80	C627
8345	A81	B238
8346	A81	C813
8347	A82	B476
8348	A82	C818
8349	A83	B780
8350	A83	C1464
8351	A84	B35
8352	A84	C640
8353	A84	B147
8354	A84	C562
8355	A85	B35
8356	A85	C639
8357	A86	B226
8358	A86	C600
8359	A87	B841
8360	A87	C1147
8361	A88	B473
8362	A88	C64
8363	A1519	B731
8364	A1519	C1083
8365	A1520	B615
8366	A1520	C322
8367	A1521	B140
8368	A1521	C69
8369	A1521	C926
8370	A1522	B441
8371	A1522	C1110
8372	A1523	B812
8373	A1523	C1414
8374	A1524	B762
8375	A1524	C934
8376	A1525	B515
8377	A1525	C1446
8378	A1526	B496
8379	A1526	C804
8380	A1526	C808
8381	A1527	B211
8382	A1527	C1158
8383	A1528	B488
8384	A1528	C885
8385	A1528	C886
8386	A1529	B126
8387	A1529	C1328
8388	A1530	B492
8389	A1530	C1275
8390	A1531	B666
8391	A1531	C36
8392	A1532	B665
8393	A1532	C1088
8394	A1533	B492
8395	A1533	C296
8396	A1534	B290
8397	A1534	C1117
8398	A1535	B362
8399	A1535	C634
8400	A1536	B504
8401	A1536	C963
8402	A1536	C976
8403	A1536	C989
8404	A1537	B600
8405	A1537	C1420
8406	A1538	B847
8407	A1538	C805
8408	A1539	B27
8409	A1539	C1044a
8410	A1540	B297
8411	A1540	C862
8412	A1541	B363
8413	A1541	C918
8414	A1541	C921
8415	A1541a	B766
8416	A1541a	C1431
8417	A1542	B83
8418	A1542	C1172
8419	A1543	B521
8420	A1543	C1319
8421	A1544	B496
8422	A1544	C882
8423	A1545	B35
8424	A1545	C530
8425	A1545	B473
8426	A1545	C527
8427	A1545	C641
8428	A1546	B394
8429	A1546	C1370
8430	A1547	B207
8431	A1547	C1186
8432	A1548	B596
8433	A1548	C192
8434	A1549	B801
8435	A1549	C1149a
8436	A1551	B149
8437	A1551	B760
8438	A1551	C945
8439	A1551	C946
8440	A1552	B284
8441	A1552	C1431
8442	A1553	B376
8443	A1553	C1259
8444	A1554	B377
8445	A1554	C1457
8446	A1555	B699
8447	A1555	C1209
8448	A1555	C1219
8449	A1556	B302
8450	A1556	C1391
8451	A1557	B252
8452	A1557	C446
8453	A1557	C481
8454	A1557	C488
8455	A1557	C701
8456	A1557	C702
8457	A1558	B737
8458	A1558	C753
8459	A1559	B563
8460	A1559	C457
8461	A1559	C770
8462	A1560	B396
8463	A1560	C185
8464	A1561	B745
8465	A1561	C253
8466	A1561	C255
8467	A1562	B620
8468	A1562	C515
8469	A1562	C1325
8470	A1563	B618
8471	A1563	C1158
8472	A1564	B352
8473	A1564	C1257
8474	B347	A1703
8475	B347	A1732
8476	B347	C45
8477	B347	C57
8478	B348	A629
8479	B348	C479
8480	B348	C510
8481	B348	C516
8482	B349	A137
8483	B349	C290
8484	B350	A807
8485	B350	A1249
8486	B350	C543
8487	B350	C1437
8488	B350	C1438
8489	B351	A1169
8490	B351	C1439
8491	B352	A693
8492	B352	A967
8493	B352	A1432
8494	B352	A1564
8495	B352	A1795
8496	B352	C778
8497	B352	C779
8498	B352	C905
8499	B352	C930
8500	B352	C1257
8501	B353	A1161
8502	B353	C437
8503	B353	C442a
8504	B354	A67
8505	B354	A1222
8506	B354	C30
8507	B354	C32
8508	B355	A637
8509	B355	C660
8510	B355	C667
8511	B356	A2160
8512	B356	C1095
8513	B356	C1178
8514	B356	C1179
8515	B356	C1186
8516	B356	C1190
8517	B356	C1192
8518	B357	A46
8519	B357	A287
8520	B357	A523
8521	B357	A527
8522	B357	A650
8523	B357	C933
8524	B358	A652
8525	B358	A1011
8526	B358	A1072
8527	B358	A1929
8528	B358	A2151
8529	B358	C205
8530	B358	C686
8531	B358	C809
8532	B358	C816
8533	B358	C822
8534	B359	A857
8535	B359	C564
8536	B360	A459a
8537	B360	A2084a
8538	B360	C1457
8539	B360	C1458
8540	B361	A99
8541	B361	A634
8542	B361	A765
8543	B361	A2100
8544	B361	C1457
8545	B362	A31
8546	B362	A327
8547	B362	A1091
8548	B362	A1535
8549	B362	A1788
8550	B362	A1789
8551	B362	A1798
8552	B362	A1800
8553	B362	C554
8554	B362	C568
8555	B362	C584
8556	B362	C592
8557	B362	C593
8558	B362	C601606
8559	B362	C621
8560	B362	C633
8561	B362	C634
8562	B362	C636
8563	B362	C642
8564	B363	A309
8565	B363	A985
8566	B363	A1541
8567	B363	C905
8568	B363	C918
8569	B363	C921
8570	B363	C932
8571	B364	A1003
8572	B364	A1274
8573	B364	C59
8574	B364	C878
8575	B364	C905
8576	B365	A226
8577	B365	C71
8578	B366	A991
8579	B366	C781
8580	B367	A285
8581	B367	C527
8582	B367	C658
8583	B367	C665
8584	B367	C669
8585	B368	A675
8586	B368	A1995
8587	B368	C1173
8588	B368	C1177
8589	B369	A1884a
8590	B369	C1039
8591	B369	C1042
8592	B370	A1591
8593	B370	C1145
8594	B371	A77
8595	B371	A286a
8596	B371	C1463
8597	B372	A807
8598	B372	A977
8599	B372	C1314
8600	B373	A935
8601	B373	C1445
8602	B374	A1396
8603	B374	A1863
8604	B374	C349
8605	B374	C354
8606	B375	A863
8607	B375	C57
8608	B376	A160
8609	B376	A182
8610	B376	A227
8611	B376	A526a
8612	B376	A1261a
8613	B376	A1553
8614	B376	A1678
8615	B376	A2077
8616	B376	C277
8617	B376	C278
8618	B376	C279
8619	B376	C280
8620	B376	C791
8621	B376	C930
8622	B376	C959
8623	B376	C965
8624	B376	C969
8625	B376	C971
8626	B376	C1259
8627	A1834	B416
8628	A1834	C156
8629	A1834	B707
8630	A1834	C558
8631	A1834	C560
8632	A1835	B381
8633	A1835	C1117
8634	A1836	B604
8635	A1836	C293
8636	A1837	B681
8637	A1837	C125
8638	A1838	B488
8639	A1838	C843
8640	A1838	C845
8641	A1838	C851
8642	A1838	C853
8643	A1838	C864
8644	A1838	C894
8645	A1839	B521
8646	A1839	C410
8647	A1840	B663
8648	A1840	C128
8649	A1840	C129
8650	A1841	B663
8651	A1841	C98
8652	A1842	B476
8653	A1842	C1230
8654	A1843	B9
8655	A1843	C355
8656	A1844	B9
8657	A1844	C355
8658	A1845	B485
8659	A1845	C236
8660	A1846	B692
8661	A1846	C270
8662	A1846	C273
8663	A1847	B97
8664	A1847	C65
8665	A1847	B313
8666	A1847	C953
8667	A1848	B618
8668	A1848	C1184
8669	A1849	B743
8670	A1849	C1131
8671	A1850	B743
8672	A1850	C1117
8673	A1851	B593
8674	A1851	C905
8675	A1851	C973
8676	A1851	C987
8677	A1852	B783
8678	A1852	C1097
8679	A1853	B699
8680	A1853	C1117
8681	A1854	B535
8682	A1854	C133
8683	A1855	B297
8684	A1855	C864
8685	A1855	C866
8686	A1856	B333
8687	A1856	C1247
8688	A1857	B297
8689	A1857	C846
8690	A1857	C856
8691	A1858	B157
8692	A1858	C1145
8693	A1859	B284
8694	A1859	C1432
8695	A1860	B473
8696	A1860	C116
8697	A1861	B316
8698	A1861	C813
8699	A1861	C818
8700	A1861	C1137
8701	A1862	B157
8702	A1862	C1145
8703	A1863	B374
8704	A1863	C349
8705	A1864	B635
8706	A1864	C1108
8707	A1865	B604
8708	A1865	C331
8709	A1866	B722
8710	A1866	C27
8711	A1867	B618
8712	A1867	C1208
8713	A1868	B747
8714	A1868	C545
8715	A1869	B33
8716	A1869	C1117
8717	A1870	B113
8718	A1870	C464
8719	A1870	C465
8720	A1871	B377
8721	A1871	C1457
8722	A1872	B222
8723	A1872	C861
8724	A1874	B624
8725	A1874	C1410
8726	A1875	B292
8727	A1875	C416
8728	A1875	C447
8729	A1875	C504
8730	A1875	C637
8731	A1876	B475
8732	A1876	C833
8733	A1877	B308
8734	A1877	C917
8735	A1877	C926
8736	A1878	B495
8737	A1878	C1382
8738	A1879	B183
8739	A1879	C633
8740	A1880	B265
8741	A1880	C595
8742	A1881	B37
8743	A1881	C1365
8744	B227	A156
8745	B227	A720
8746	B227	A962
8747	B227	A1199
8748	B227	A2040
8749	B227	A2119
8750	B227	A2143
8751	B227	C1108
8752	B227	C1110
8753	B227	C1114
8754	B227	C1115
8755	B227	C1124
8756	B227	C11251129
8757	B227	C1130
8758	B227	C1133
8759	B227	C1134
8760	B227	C1135
8761	B227	C1147
8762	B227	C1149a
8763	B227	C1219
8764	B228	A486
8765	B228	A937
8766	B228	A1208
8767	B228	C303
8768	B228	C321
8769	B228	C1099a
8770	B228	C1100
8771	B228	C1101
8772	B229	A1967
8773	B229	C94
8774	B229	C103
8775	B229	C111
8776	B229	C118
8777	B229	C141
8778	B229	C385
8779	B229	C389
8780	B229	C391
8781	B230	A716
8782	B230	C1047
8783	B231	A715
8784	B231	A1275
8785	B231	A1964
8786	B231	C167
8787	B231	C260
8788	B231	C703
8789	B232	A698
8790	B232	A699
8791	B232	A701
8792	B232	A2193
8793	B232	C94
8794	B232	C95
8795	B232	C99
8796	B232	C101
8797	B232	C112
8798	B232	C113
8799	B232	C146
